ID,CreditScore,DebtRatio,Assets,Age,NumberOfDependents,NumberOfOpenCreditLinesAndLoans,MonthlyIncome,NumberOfTimesPastDue,EmploymentLength,HomeOwnership,Education,MaritalStatus,YearsAtCurrentAddress,NoPaidPerc,Percent_paid,Deuda
173,836,0.988395655856386,193122,39,bajo,menos de 5,18049,menos de 5,mas de 20,Mortgage,Bachelor,Single,menos de 10,0.2817649,0.7182351,190880.95
174,505,0.4392838411021295,31296,78,medio,menos de 5,4476,entre 5-15,mas de 20,Rent,Bachelor,Widowed,menos de 10,0.22419861,0.77580139,13747.83
175,499,0.4492871078303906,22216,65,bajo,mas de 15,1472,entre 5-15,menos de 10,Own,PhD,Divorced,mas de 20,0.29820815,0.70179185,9981.36
176,713,0.7091941114796702,54123,56,alto,menos de 5,14651,menos de 5,menos de 10,Own,PhD,Widowed,menos de 10,0.2310341,0.7689659,38383.71
177,301,0.2046848549712072,85452,81,alto,mas de 15,9100,entre 5-15,entre 10-20,Mortgage,Bachelor,Married,mas de 20,0.32463196,0.67536804,17490.73
178,534,0.0322561479225805,136033,46,alto,menos de 5,11891,menos de 5,entre 10-20,Mortgage,High School,Divorced,entre 10-20,0.0,1.0,4387.9
179,701,0.7389505165916863,96547,83,bajo,entre 5-15,16543,entre 5-15,entre 10-20,Own,Bachelor,Divorced,mas de 20,0.31974554,0.68025446,71343.46
180,834,0.3148532061821455,23715,44,medio,entre 5-15,8557,entre 5-15,mas de 20,Rent,Bachelor,Divorced,entre 10-20,0.24691476,0.75308524,7466.74
181,629,0.9459202691713828,128823,63,medio,mas de 15,14798,entre 5-15,mas de 20,Own,Masters,Single,entre 10-20,0.3177053,0.6822946999999999,121856.29
182,727,0.2684445652657858,140066,31,medio,entre 5-15,2932,menos de 5,menos de 10,Mortgage,Bachelor,Widowed,mas de 20,0.191233,0.808767,37599.96
183,305,0.2894342624571543,183370,80,medio,mas de 15,18128,menos de 5,entre 10-20,Mortgage,High School,Widowed,entre 10-20,0.23756766,0.7624323399999999,53073.56
184,750,0.917951515436591,155728,55,alto,menos de 5,4387,mas de 15,menos de 10,Rent,PhD,Widowed,mas de 20,0.17865406,0.82134594,142950.75
185,459,0.6121948271774827,133575,60,bajo,menos de 5,16888,entre 5-15,menos de 10,Own,Bachelor,Married,entre 10-20,0.30648553,0.69351447,81773.92
186,552,0.4413855641350402,69116,73,bajo,entre 5-15,3958,entre 5-15,entre 10-20,Own,High School,Married,entre 10-20,0.30996424,0.69003576,30506.8
187,809,0.0170206061414774,199977,87,medio,entre 5-15,12083,entre 5-15,entre 10-20,Own,Masters,Single,entre 10-20,0.22100452,0.77899548,3403.73
188,615,0.4991259437923284,189532,61,bajo,mas de 15,2421,mas de 15,entre 10-20,Own,PhD,Single,menos de 10,0.30447808,0.69552192,94600.34
189,361,0.0719855558471096,56648,41,medio,mas de 15,18254,entre 5-15,mas de 20,Rent,Bachelor,Married,entre 10-20,0.24636674,0.75363326,4077.84
190,567,0.8071588220384242,182421,36,medio,menos de 5,12677,menos de 5,entre 10-20,Mortgage,PhD,Divorced,entre 10-20,0.18867221,0.81132779,147242.72
191,789,0.9413113410991132,25695,31,medio,menos de 5,12146,menos de 5,entre 10-20,Mortgage,High School,Widowed,entre 10-20,0.15052204,0.84947796,24186.99
192,749,0.1134693857247679,129106,72,alto,menos de 5,16145,entre 5-15,menos de 10,Rent,Masters,Divorced,menos de 10,0.0,1.0,14649.58
193,328,0.6126810561254327,70658,45,medio,mas de 15,17616,mas de 15,entre 10-20,Mortgage,Bachelor,Single,entre 10-20,0.30529746,0.69470254,43290.82
194,392,0.9493431727647652,74040,71,bajo,menos de 5,12378,entre 5-15,menos de 10,Own,Masters,Divorced,mas de 20,0.2542287,0.7457713,70289.37
195,427,0.7363204376915096,75285,66,medio,entre 5-15,14724,mas de 15,entre 10-20,Own,PhD,Married,menos de 10,0.3410101,0.6589899,55433.88
196,703,0.3906799661880077,92805,44,bajo,entre 5-15,3806,entre 5-15,menos de 10,Rent,Bachelor,Married,mas de 20,0.28239512,0.71760488,36257.05
197,465,0.91734327924438,134745,22,medio,menos de 5,15979,mas de 15,menos de 10,Rent,High School,Married,entre 10-20,0.25538662,0.74461338,123607.42
198,689,0.5116968595193173,174752,68,alto,entre 5-15,14187,entre 5-15,entre 10-20,Rent,Masters,Single,entre 10-20,0.21548317,0.78451683,89420.05
199,531,0.3348311109030284,190316,86,medio,mas de 15,2612,entre 5-15,menos de 10,Rent,High School,Divorced,menos de 10,0.18625778,0.81374222,63723.72
200,452,0.1667896307569389,63712,88,medio,entre 5-15,7489,entre 5-15,menos de 10,Rent,PhD,Single,entre 10-20,0.26212665,0.73787335,10626.5
201,755,0.0938004048106343,113703,22,bajo,menos de 5,8727,entre 5-15,mas de 20,Rent,High School,Married,entre 10-20,0.20119302,0.7988069799999999,10665.39
202,398,0.6232806505667765,151660,77,medio,mas de 15,10020,menos de 5,menos de 10,Own,High School,Single,menos de 10,0.2839939,0.7160061,94526.74
203,753,0.0751823638562875,108968,26,alto,mas de 15,7503,entre 5-15,entre 10-20,Mortgage,High School,Single,mas de 20,0.19073045,0.80926955,8192.47
204,473,0.4281400493381766,159307,48,medio,menos de 5,6927,entre 5-15,mas de 20,Own,High School,Widowed,menos de 10,0.17453128,0.8254687199999999,68205.71
205,354,0.6527504832677086,141170,32,alto,menos de 5,16878,menos de 5,mas de 20,Own,High School,Divorced,mas de 20,0.21856606,0.78143394,92148.79
206,644,0.3985713605817287,105624,83,bajo,menos de 5,5489,menos de 5,mas de 20,Rent,Masters,Married,menos de 10,0.25894567,0.74105433,42098.7
207,726,0.8813691354142595,95583,59,medio,entre 5-15,14414,mas de 15,entre 10-20,Rent,Masters,Single,mas de 20,0.27419683,0.72580317,84243.91
208,473,0.7599581870977201,100661,30,bajo,entre 5-15,4333,mas de 15,menos de 10,Rent,Masters,Widowed,entre 10-20,0.17920984,0.82079016,76498.15
209,333,0.725529721215506,114139,80,alto,entre 5-15,4194,entre 5-15,mas de 20,Mortgage,Bachelor,Divorced,mas de 20,0.3127957,0.6872043,82811.24
210,602,0.1395262310421187,53657,73,bajo,menos de 5,4598,entre 5-15,entre 10-20,Rent,Bachelor,Single,menos de 10,0.24458554,0.75541446,7486.56
211,753,0.9409772216590636,63789,43,medio,mas de 15,16211,mas de 15,mas de 20,Rent,Masters,Married,entre 10-20,0.25241092,0.74758908,60024.0
212,664,0.0838392250677031,45316,41,bajo,mas de 15,4637,entre 5-15,menos de 10,Own,PhD,Single,menos de 10,0.273735,0.7262649999999999,3799.26
213,763,0.5092776206229845,126596,52,bajo,menos de 5,13969,menos de 5,mas de 20,Rent,High School,Single,entre 10-20,0.26172948,0.7382705199999999,64472.51
214,685,0.2576941095767039,53179,66,bajo,mas de 15,3609,entre 5-15,menos de 10,Own,High School,Single,menos de 10,0.2548838,0.7451162,13703.92
215,304,0.5564222880570487,40293,45,medio,entre 5-15,10516,entre 5-15,mas de 20,Own,Bachelor,Married,entre 10-20,0.31676048,0.68323952,22419.92
216,766,0.1320777687438262,69877,46,bajo,entre 5-15,2646,entre 5-15,entre 10-20,Mortgage,Bachelor,Divorced,mas de 20,0.2665709,0.7334291,9229.2
217,548,0.7785352194093882,141847,35,medio,menos de 5,8620,menos de 5,menos de 10,Mortgage,High School,Married,menos de 10,0.20946807,0.79053193,110432.89
218,844,0.7621972980100716,42507,47,bajo,menos de 5,5006,entre 5-15,mas de 20,Rent,PhD,Divorced,entre 10-20,0.28396603,0.71603397,32398.72
219,780,0.1931638732762793,148833,24,bajo,menos de 5,9285,mas de 15,menos de 10,Own,High School,Single,menos de 10,0.19218615,0.80781385,28749.16
220,772,0.5102244697477722,155573,79,medio,menos de 5,1871,entre 5-15,mas de 20,Own,PhD,Married,entre 10-20,0.34061122,0.65938878,79377.15
221,780,0.4593008779278725,199731,26,medio,menos de 5,13066,mas de 15,mas de 20,Own,PhD,Married,entre 10-20,0.28580716,0.7141928399999999,91736.62
222,810,0.1860011188987013,86884,53,medio,menos de 5,16535,mas de 15,mas de 20,Own,PhD,Married,menos de 10,0.3171522,0.6828478,16160.52
223,344,0.827143468656586,61048,26,bajo,entre 5-15,9106,entre 5-15,menos de 10,Own,PhD,Widowed,menos de 10,0.2333041,0.7666959,50495.45
224,410,0.8053810919033958,129097,63,medio,mas de 15,16360,menos de 5,entre 10-20,Own,PhD,Single,menos de 10,0.30621275,0.69378725,103972.28
225,809,0.9831427903066297,136644,88,bajo,mas de 15,12113,menos de 5,menos de 10,Own,Bachelor,Single,menos de 10,0.3322047,0.6677953,134340.56
226,574,0.0175419316927382,36049,49,bajo,entre 5-15,8084,mas de 15,menos de 10,Own,Bachelor,Married,entre 10-20,0.30185238,0.6981476200000001,632.37
227,394,0.1632350996979664,35313,84,alto,entre 5-15,2613,entre 5-15,entre 10-20,Rent,PhD,Divorced,entre 10-20,0.24354984,0.75645016,5764.32
228,756,0.4523575793162299,175903,82,alto,entre 5-15,3797,entre 5-15,entre 10-20,Rent,Masters,Single,menos de 10,0.22574098,0.77425902,79571.06
229,513,0.0095497053011478,133533,55,medio,entre 5-15,5636,entre 5-15,mas de 20,Rent,High School,Widowed,entre 10-20,0.0,1.0,1275.2
230,402,0.2720613708504847,66841,89,medio,entre 5-15,12304,menos de 5,entre 10-20,Mortgage,Bachelor,Divorced,menos de 10,0.2521655,0.7478345,18184.85
231,772,0.4833805317416705,72892,82,alto,menos de 5,11084,entre 5-15,mas de 20,Mortgage,High School,Married,entre 10-20,0.2530226,0.7469774,35234.57
232,570,0.4902753164903299,134247,46,bajo,mas de 15,1460,entre 5-15,menos de 10,Own,Bachelor,Married,mas de 20,0.33033618,0.66966382,65817.99
233,501,0.152767276651243,129375,69,medio,entre 5-15,14280,entre 5-15,menos de 10,Rent,PhD,Widowed,entre 10-20,0.17459089,0.8254091100000001,19764.27
234,545,0.6967884029595298,92891,48,alto,entre 5-15,2035,mas de 15,menos de 10,Mortgage,High School,Single,mas de 20,0.2522623,0.7477377000000001,64725.37
235,581,0.751005042767631,21874,55,alto,mas de 15,16630,mas de 15,mas de 20,Rent,Bachelor,Single,entre 10-20,0.31318507,0.6868149299999999,16427.48
236,345,0.0700145242950687,158250,30,medio,mas de 15,3804,entre 5-15,entre 10-20,Own,Bachelor,Single,mas de 20,0.24265835,0.75734165,11079.8
237,605,0.2390395946646074,91469,61,alto,entre 5-15,2221,menos de 5,menos de 10,Own,Masters,Divorced,entre 10-20,0.22216341,0.7778365899999999,21864.71
238,718,0.5023004325081752,28165,43,medio,mas de 15,5670,entre 5-15,menos de 10,Own,Bachelor,Widowed,menos de 10,0.22735055,0.77264945,14147.29
239,500,0.4396256927976116,137810,87,medio,menos de 5,5257,menos de 5,menos de 10,Rent,High School,Divorced,menos de 10,0.16030647,0.83969353,60584.82
240,733,0.3400664644129537,47031,88,medio,entre 5-15,15129,entre 5-15,entre 10-20,Rent,PhD,Widowed,mas de 20,0.19377743,0.80622257,15993.67
241,316,0.1630984956797529,151644,45,alto,menos de 5,19905,entre 5-15,entre 10-20,Own,PhD,Widowed,menos de 10,0.19750452,0.80249548,24732.91
242,807,0.3765072678471363,101350,79,medio,mas de 15,8072,menos de 5,menos de 10,Mortgage,High School,Widowed,menos de 10,0.1545075,0.8454925,38159.01
243,707,0.7985543576618915,91146,68,alto,entre 5-15,16368,menos de 5,menos de 10,Rent,High School,Divorced,mas de 20,0.2551963,0.7448037000000001,72785.04
244,321,0.6173467396967849,55566,21,medio,menos de 5,5321,menos de 5,entre 10-20,Mortgage,Masters,Divorced,entre 10-20,0.16636494,0.83363506,34303.49
245,674,0.1238158993795813,36512,33,medio,mas de 15,14114,menos de 5,entre 10-20,Rent,Masters,Single,mas de 20,0.17337039,0.82662961,4520.77
246,658,0.5359828440413066,135653,31,medio,entre 5-15,11904,entre 5-15,menos de 10,Rent,High School,Single,entre 10-20,0.23403908,0.7659609199999999,72707.68
247,532,0.0241329210264505,60042,85,alto,entre 5-15,14316,mas de 15,entre 10-20,Rent,Masters,Divorced,menos de 10,0.19243166,0.80756834,1448.99
248,619,0.2900541522416575,67539,34,medio,entre 5-15,3223,menos de 5,entre 10-20,Mortgage,Masters,Married,menos de 10,0.2120776,0.7879224,19589.97
249,642,0.2299163004470144,167538,61,medio,mas de 15,1659,menos de 5,menos de 10,Rent,Masters,Single,entre 10-20,0.19460209,0.8053979099999999,38519.72
250,447,0.4652388415146246,75709,54,bajo,entre 5-15,13718,menos de 5,mas de 20,Own,Bachelor,Married,menos de 10,0.3127022,0.6872978000000001,35222.77
251,660,0.5583604976193585,61530,79,alto,entre 5-15,3806,entre 5-15,mas de 20,Rent,Bachelor,Married,menos de 10,0.32597044,0.67402956,34355.92
252,375,0.5834853463836388,154564,54,medio,entre 5-15,2811,entre 5-15,mas de 20,Rent,Masters,Divorced,entre 10-20,0.2017376,0.7982624,90185.83
253,846,0.2049159062931461,189790,75,medio,entre 5-15,6221,entre 5-15,entre 10-20,Mortgage,Bachelor,Widowed,entre 10-20,0.20724335,0.7927566500000001,38890.99
254,828,0.6172030946228079,43654,64,alto,entre 5-15,2217,menos de 5,entre 10-20,Rent,PhD,Single,mas de 20,0.3147479,0.6852521,26943.38
255,406,0.2383266476444129,135486,69,alto,mas de 15,11917,menos de 5,menos de 10,Own,Bachelor,Married,entre 10-20,0.31595293,0.68404707,32289.92
256,488,0.6482334796109577,26994,51,medio,mas de 15,8672,menos de 5,menos de 10,Own,Bachelor,Widowed,menos de 10,0.26386276,0.73613724,17498.41
257,700,0.6761325914208602,100633,54,alto,entre 5-15,19235,menos de 5,menos de 10,Mortgage,High School,Single,menos de 10,0.22956118,0.77043882,68041.25
258,565,0.7636556564661595,67488,35,medio,menos de 5,8687,mas de 15,menos de 10,Mortgage,Bachelor,Divorced,menos de 10,0.23750913,0.7624908699999999,51537.59
259,529,0.7374378182206247,182938,63,alto,menos de 5,10708,menos de 5,mas de 20,Rent,Bachelor,Single,menos de 10,0.26168248,0.7383175200000001,134905.4
260,317,0.1175275334024498,38847,33,alto,menos de 5,17436,entre 5-15,entre 10-20,Rent,High School,Divorced,mas de 20,0.1605433,0.8394567,4565.59
261,673,0.7096226731023466,155268,32,medio,menos de 5,2563,entre 5-15,menos de 10,Rent,Masters,Divorced,mas de 20,0.19364236,0.80635764,110181.69
262,748,0.1152975229107269,186628,21,bajo,entre 5-15,3063,mas de 15,menos de 10,Rent,Masters,Divorced,mas de 20,0.17002526,0.8299747399999999,21517.75
263,779,0.4111464982427879,156719,46,bajo,entre 5-15,10917,menos de 5,mas de 20,Own,Bachelor,Widowed,mas de 20,0.23943011,0.76056989,64434.47
264,680,0.5491905520032597,96886,74,alto,mas de 15,14316,mas de 15,menos de 10,Rent,Bachelor,Married,menos de 10,0.3133412,0.6866588,53208.88
265,558,0.5013555889001401,189969,32,alto,entre 5-15,5329,entre 5-15,mas de 20,Own,High School,Widowed,mas de 20,0.21560793,0.78439207,95242.02
266,473,0.1537938877569897,178324,47,medio,entre 5-15,14477,mas de 15,entre 10-20,Mortgage,High School,Married,entre 10-20,0.23256883,0.76743117,27425.14
267,717,0.6935264011300099,90446,85,bajo,entre 5-15,11648,entre 5-15,entre 10-20,Mortgage,High School,Married,entre 10-20,0.3070777,0.6929223,62726.69
268,828,0.4363664882176423,75151,33,bajo,entre 5-15,7385,entre 5-15,entre 10-20,Own,High School,Single,mas de 20,0.25331524,0.74668476,32793.38
269,426,0.4627585964103951,143729,43,bajo,menos de 5,16215,entre 5-15,menos de 10,Rent,Bachelor,Divorced,mas de 20,0.24136466,0.75863534,66511.83
270,682,0.4695179703949934,146896,63,bajo,menos de 5,7663,entre 5-15,menos de 10,Own,Masters,Widowed,entre 10-20,0.18439776,0.81560224,68970.31
271,605,0.8850296334765428,184654,55,medio,mas de 15,14476,menos de 5,entre 10-20,Rent,PhD,Married,mas de 20,0.30380315,0.69619685,163424.26
272,685,0.7539866800947121,185456,57,medio,mas de 15,2078,entre 5-15,entre 10-20,Rent,Masters,Single,mas de 20,0.26527962,0.73472038,139831.35
273,711,0.9060746996581892,57772,68,bajo,mas de 15,9713,entre 5-15,mas de 20,Rent,Masters,Divorced,menos de 10,0.26889142,0.73110858,52345.75
274,519,0.2630257192700415,163954,69,bajo,entre 5-15,8623,menos de 5,mas de 20,Mortgage,High School,Divorced,menos de 10,0.21278074,0.78721926,43124.12
275,666,0.421565191408657,130486,51,bajo,mas de 15,19866,mas de 15,entre 10-20,Rent,High School,Single,menos de 10,0.25903144,0.74096856,55008.36
276,522,0.9061518614580422,22644,35,bajo,menos de 5,7963,entre 5-15,mas de 20,Mortgage,Masters,Divorced,menos de 10,0.22862333,0.77137667,20518.9
277,440,0.340985211978227,25136,31,alto,entre 5-15,5911,menos de 5,mas de 20,Mortgage,PhD,Divorced,mas de 20,0.22691971,0.77308029,8571.0
278,542,0.1712022346608797,55453,57,bajo,entre 5-15,16892,mas de 15,mas de 20,Rent,Bachelor,Widowed,menos de 10,0.20742181,0.79257819,9493.68
279,330,0.9339192594377004,150957,59,medio,entre 5-15,9193,entre 5-15,mas de 20,Mortgage,Masters,Single,mas de 20,0.32941177,0.67058823,140981.65
280,602,0.9903286175148434,125098,76,alto,menos de 5,13336,mas de 15,mas de 20,Rent,Bachelor,Single,mas de 20,0.31354827,0.6864517299999999,123888.13
281,507,0.8543819531184148,130218,56,medio,mas de 15,16393,entre 5-15,mas de 20,Mortgage,High School,Married,menos de 10,0.28552282,0.71447718,111255.91
282,457,0.91267775217242,82008,39,bajo,menos de 5,2978,entre 5-15,entre 10-20,Own,PhD,Widowed,entre 10-20,0.26291978,0.73708022,74846.88
283,634,0.2473195805557271,50840,26,medio,mas de 15,19127,entre 5-15,menos de 10,Rent,Bachelor,Widowed,menos de 10,0.17049886,0.82950114,12573.73
284,723,0.3375159914699712,93212,50,alto,menos de 5,9623,mas de 15,mas de 20,Rent,PhD,Single,entre 10-20,0.27331972,0.7266802800000001,31460.54
285,684,0.0498389250719666,58822,30,alto,entre 5-15,10117,entre 5-15,mas de 20,Rent,Bachelor,Divorced,menos de 10,0.2177403,0.7822597,2931.63
286,306,0.4277647761460058,149304,30,medio,entre 5-15,14221,entre 5-15,menos de 10,Rent,Masters,Divorced,entre 10-20,0.0,1.0,63866.99
287,713,0.5189002671782516,123218,26,alto,mas de 15,2613,entre 5-15,menos de 10,Mortgage,High School,Divorced,mas de 20,0.19988456,0.80011544,63937.85
288,357,0.9852202095475008,57324,20,medio,mas de 15,18562,entre 5-15,menos de 10,Mortgage,High School,Widowed,mas de 20,0.2650939,0.7349061,56476.76
289,517,0.6688164843619361,142924,29,alto,entre 5-15,16463,entre 5-15,entre 10-20,Rent,Bachelor,Divorced,mas de 20,0.25746715,0.74253285,95589.93
290,320,0.1512898692632059,100198,51,bajo,entre 5-15,1807,entre 5-15,mas de 20,Mortgage,High School,Widowed,menos de 10,0.18111384,0.81888616,15158.94
291,792,0.5412210847754473,192398,77,alto,entre 5-15,8163,menos de 5,entre 10-20,Rent,High School,Single,menos de 10,0.21843447,0.78156553,104129.85
292,563,0.814693707429488,114400,62,bajo,menos de 5,17597,entre 5-15,mas de 20,Own,High School,Single,mas de 20,0.3169732,0.6830267999999999,93200.96
293,421,0.8245454221303732,93673,48,alto,entre 5-15,16302,entre 5-15,menos de 10,Rent,Bachelor,Single,menos de 10,0.28967693,0.7103230700000001,77237.64
294,459,0.7344532240297241,159128,83,alto,entre 5-15,3858,entre 5-15,entre 10-20,Rent,Bachelor,Widowed,entre 10-20,0.25900376,0.74099624,116872.07
295,762,0.8175331971682717,42524,48,bajo,menos de 5,11252,mas de 15,entre 10-20,Mortgage,High School,Married,menos de 10,0.2604481,0.7395518999999999,34764.78
296,847,0.0987748331499974,23050,81,medio,menos de 5,8857,entre 5-15,mas de 20,Own,High School,Divorced,entre 10-20,0.21568622,0.78431378,2276.76
297,533,0.3267468895110176,134587,44,alto,entre 5-15,16606,entre 5-15,menos de 10,Rent,Bachelor,Divorced,menos de 10,0.2030631,0.7969369,43975.88
298,830,0.2751376482093964,118542,32,medio,entre 5-15,19577,entre 5-15,entre 10-20,Own,Masters,Divorced,menos de 10,0.1912439,0.8087561,32615.37
299,801,0.2308171330317413,27753,73,bajo,entre 5-15,5106,entre 5-15,mas de 20,Rent,Masters,Divorced,menos de 10,0.21640977,0.7835902299999999,6405.87
300,436,0.763202167732781,42925,84,medio,mas de 15,14428,entre 5-15,entre 10-20,Rent,Masters,Divorced,entre 10-20,0.24917823,0.7508217699999999,32760.45
301,569,0.288270218760067,92480,85,bajo,entre 5-15,16745,entre 5-15,mas de 20,Own,PhD,Single,menos de 10,0.31123084,0.68876916,26659.23
302,494,0.11441132556024,98093,60,medio,mas de 15,5654,entre 5-15,entre 10-20,Mortgage,PhD,Married,entre 10-20,0.28456873,0.7154312700000001,11222.95
303,505,0.7268869386552582,93002,33,bajo,entre 5-15,7721,menos de 5,mas de 20,Rent,PhD,Widowed,entre 10-20,0.24510662,0.75489338,67601.94
304,717,0.6366396939405532,160338,50,alto,entre 5-15,4333,entre 5-15,mas de 20,Rent,Bachelor,Married,mas de 20,0.33886293,0.66113707,102077.54
305,718,0.2352938532273453,30729,51,medio,entre 5-15,5339,entre 5-15,entre 10-20,Rent,PhD,Married,mas de 20,0.32005593,0.67994407,7230.34
306,717,0.6822322102281413,69035,87,medio,entre 5-15,1407,entre 5-15,menos de 10,Mortgage,Masters,Widowed,menos de 10,0.18907431,0.81092569,47097.9
307,581,0.3243377544767429,120904,38,bajo,menos de 5,11835,menos de 5,menos de 10,Mortgage,PhD,Widowed,entre 10-20,0.17926823,0.82073177,39213.73
308,540,0.0833137631038259,171173,67,alto,entre 5-15,4661,entre 5-15,mas de 20,Mortgage,Masters,Single,menos de 10,0.21273616,0.78726384,14261.07
309,497,0.6285182953741775,89805,28,medio,entre 5-15,1136,entre 5-15,mas de 20,Mortgage,PhD,Married,mas de 20,0.27185133,0.7281486699999999,56444.09
